Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,index
Wanda Jackson,Right Or Wrong,43,0.425,0.291,7,-10.554,1,0.0315,0.814,0,0.143,0.393,114.571,157160,4,Rock,7418
Evile,Thrasher,43,0.483,0.993,4,-3.244,1,0.122,0.000151,0.131,0.173,0.0653,104.018,189360,4,Metal,7419
Hell Is A Crowded Room,Allison Ponthier,43,0.357,0.296,6,-10.199,0,0.0349,0.915,0.00137,0.0912,0.12,142.65,3.183083333,3,Acoustic/Folk,7420
Balmorhea,Nos,43,0.477,0.0612,10,-25.266,0,0.0346,0.984,0.871,0.107,0.183,112.879,81641,4,Alt_Music,7421
Bendigo Fletcher,Evergreen,43,0.237,0.658,4,-7.813,1,0.0335,0.136,3.00E-05,0.142,0.267,158.351,280827,4,Alt_Music,7422
Christy,Dancing With Air,43,0.33,0.367,2,-9.008,1,0.0327,0.547,0,0.248,0.212,183.61,200120,3,Pop,7423
Bill Evans Trio,Some Other Time,43,0.432,0.0658,0,-28.091,1,0.0512,0.946,0.944,0.693,0.121,124.621,4.965966667,4,Instrumental,7424
Reignwolf,Cabin Fever ,43,0.329,0.987,2,-5.535,1,0.387,0.289,0.012,0.107,0.358,122.725,144000,3,Rock,7425
The Heavy,Turn Up,43,0.531,0.908,7,-2.487,1,0.121,0.0224,5.73E-05,0.617,0.498,142.084,207335,4,Rock,7426
Lenny Kravitz,Heaven Help,43,0.556,0.297,6,-12.472,0,0.0421,0.677,0.131,0.0794,0.234,172.2,191200,4,Rock,7427
Alien Ant Farm,Everything She Wants,43,0.642,0.843,11,-5.685,1,0.0502,0.00331,9.37E-06,0.0969,0.765,121.998,221082,4,Rock,7428
The Who,The Real Me,43,0.492,0.932,5,-7.028,0,0.114,0.0625,0.00484,0.34,0.574,148.93,200707,4,Rock,7429
Red Sun Rising,Stealing Life,43,0.411,0.697,6,-6.863,1,0.0321,0.00758,3.63E-05,0.0942,0.258,147.033,304520,4,Rock,7430
"Ilaiyaraaja, K. J. Yesudas",Surmayee Ankhiyon Mein,43,0.616,0.375,6,-7.464,0,0.0254,0.52,0,0.0636,0.47,96.351,4.6,4,Bollywood,7431
"Walt Weiskopf, Carl Winther, Daniel Franck, Anders Mogensen",Soul Eyes,43,0.539,0.207,8,-16.498,1,0.0458,0.898,0.636,0.222,0.259,122.03,8.305333333,4,Instrumental,7432
Eden Ben Zaken,◊ê◊†◊ê ◊û◊í'◊†◊ï◊†◊î,43,0.861,0.726,10,-6.134,0,0.0366,0.222,0.00186,0.187,0.748,110.015,151091,4,Pop,7433
Walking On Cars,Flying High Falling Low,43,0.239,0.48,1,-6.689,1,0.0336,0.0526,0,0.147,0.349,168.054,261025,4,Rock,7434
The Raconteurs,Broken Boy Soldier,43,0.4,0.853,4,-5.32,0,0.0591,0.00604,0.212,0.334,0.377,138.102,182227,4,Rock,7435
Dreezy,Where Them $ @,42,0.858,0.525,0,-7.332,1,0.148,0.0443,0.00738,0.197,0.351,170.875,193962,4,HipHop,7436
Oceans,Shark Tooth,42,0.435,0.889,11,-6.462,0,0.0474,2.38E-05,0.000872,0.87,0.344,93.896,198345,4,Metal,7437
Pain of Salvation,Meaningless,42,0.579,0.661,7,-4.011,1,0.0422,0.0675,0.000373,0.303,0.374,144.909,287467,3,Rock,7438
Downset,Empower,42,0.58,0.93,1,-5.719,1,0.12,0.0128,0,0.102,0.534,97.917,144267,4,Metal,7439
The Undercover Dream Lovers,Get to You,42,0.761,0.707,5,-6.208,0,0.0356,0.68,0.421,0.0969,0.893,113.976,208421,4,Indie Alt,7440
Rand Aldo,Desert Parade,42,0.211,0.109,0,-18.827,1,0.0371,0.882,0.937,0.0965,0.144,106.225,3.14015,4,Instrumental,7441
Tuna,◊û◊®◊§◊ß◊ô◊ù,42,0.542,0.812,6,-6.485,1,0.107,0.0798,0,0.693,0.577,72.936,286470,4,HipHop,7442
Dire Straits,Money For Nothing,42,0.666,0.667,2,-9.305,0,0.0371,0.043,0.0005,0.074,0.679,134.219,8.51555,4,Rock,7443
Johnny Winter,Third Degree,42,0.256,0.573,0,-12.179,1,0.0408,0.141,0.0279,0.111,0.824,205.057,395600,3,Blues,7444
Malfunkshun,Jezebel Woman,42,0.217,0.736,9,-7.309,0,0.0409,0.000689,2.46E-06,0.0821,0.246,130.404,271333,4,Rock,7445
Pinkshinyultrablast,Songs,42,0.12,0.87,9,-6.984,1,0.0995,0.0018,0.815,0.0834,0.0536,179.815,950210,3,Indie Alt,7446
Sarit Hadad,◊õ◊©◊î◊õ◊ú ◊ô◊í◊û◊®,42,0.52,0.305,8,-7.227,1,0.0384,0.791,0,0.0882,0.53,101.335,173824,4,Pop,7447
Rose Cousins,Chains,42,0.381,0.593,2,-7.376,1,0.0382,0.396,0.00245,0.113,0.477,79.848,194571,4,Blues,7448
Electric Enemy,Heartache Melody,42,0.393,0.926,1,-2.368,0,0.116,0.00195,0.0287,0.371,0.36,145.92,172140,4,Rock,7449
The Black Crowes,Waitin' Guilty,42,0.359,0.938,0,-4.182,1,0.0773,0.00364,9.04E-06,0.0972,0.378,113.468,184720,4,Rock,7450
The Warning,Survive,42,0.628,0.795,11,-6.941,0,0.0282,0.00406,1.36E-05,0.132,0.731,134.999,308387,4,Rock,7451
Vantage,Right on Time,42,0.834,0.856,5,-3.309,0,0.206,0.00118,0.0494,0.389,0.772,125.984,209529,4,Indie Alt,7452
Blonde Redhead,Misery Is a Butterfly,42,0.548,0.77,9,-6.676,0,0.026,0.193,0.286,0.291,0.41,144.242,307667,4,Indie Alt,7453
Chapterhouse,Mesmerise,42,0.477,0.578,10,-7.965,1,0.0312,0.000224,0.169,0.195,0.666,88.043,252200,4,Indie Alt,7454
Lil Nas X,SUN GOES DOWN,42,0.551,0.636,2,-6.798,1,0.054,0.0837,4.28E-06,0.112,0.148,174.065,168276,4,Pop,7455
Django Django,Hail Bop,42,0.615,0.751,10,-7.38,0,0.0321,0.0129,0.592,0.24,0.531,123.739,243693,4,Indie Alt,7456
Kishore Kumar,Zindagi Ki Yahi Reet Hai,42,0.349,0.744,5,-8.625,1,0.0468,0.646,5.95E-06,0.262,0.749,93.584,5.22355,4,Bollywood,7457
David Bowie,Loving The Alien,42,0.604,0.779,0,-7.549,1,0.0262,0.0151,0.0026,0.141,0.762,118.24,7.21133333,4,Rock,7458
Scorpions,Blackout,42,0.186,0.943,9,-2.154,1,0.0874,0.0068,0.0622,0.59,0.603,179.557,230840,4,Metal,7459
Jme,96 Bars of Revenge,42,0.566,0.907,1,-8.277,1,0.522,0.0546,0,0.119,0.56,93.164,224213,5,HipHop,7460
The Orwells,Who Needs You,42,0.3,0.88,5,-4.573,1,0.0465,1.37E-05,0.0273,0.0746,0.563,207.92,199147,4,Indie Alt,7461
The Record Company,I Wanna Get High,42,0.494,0.548,9,-6.753,0,0.0355,0.0213,0.0294,0.183,0.129,78.028,233077,4,Rock,7462
Volumes,holywater,42,0.503,0.992,6,-5.407,1,0.18,1.88E-05,0.000226,0.327,0.113,139.965,164571,4,Metal,7463
Biffy Clyro,End Of,42,0.474,0.956,2,-4.442,0,0.0809,0.00124,0.000597,0.114,0.589,168.148,277427,3,Indie Alt,7464
Aretha Franklin,Jump to It,42,0.823,0.611,8,-8.899,0,0.136,0.127,4.08E-06,0.206,0.872,119.569,401267,4,HipHop,7465
Phantom Elite,The Race,42,0.351,0.937,2,-5.445,1,0.0768,0.000429,6.07E-06,0.34,0.286,199.935,230920,4,Metal,7466
Acceptance,In Too Far,42,0.423,0.885,1,-4.003,1,0.0481,0.000672,0,0.106,0.628,75.192,173493,4,Rock,7467
Brittany Howard,13th Century Metal,42,0.55,0.602,7,-10.286,1,0.0467,0.689,0.92,0.0866,0.681,101.328,302437,4,Rock,7468
Yelle,Noir,42,0.848,0.496,6,-7.738,1,0.0647,0.00079,0.00843,0.0777,0.903,121.047,161653,4,Indie Alt,7469
U2,Sleep Like A Baby Tonight,42,0.559,0.354,6,-12.5,0,0.0309,0.454,0.00132,0.11,0.471,171.98,301525,4,Rock,7470
Shalom Hanoch,◊ê◊ì◊ù ◊ë◊™◊ï◊ö ◊¢◊¶◊û◊ï,42,0.633,0.376,9,-11.434,1,0.0277,0.822,0.0195,0.0814,0.303,88.276,431933,4,Rock,7471
Freeds,Fruit Bats,42,0.897,0.466,10,-10.18,1,0.0478,0.556,0.000165,0.119,0.522,104.944,175313,4,Pop,7472
Red Hot Chili Peppers,Good Time Boys,42,0.454,0.973,11,-2.884,0,0.139,0.0096,3.46E-06,0.0911,0.563,93.914,301680,4,Rock,7473
Buckshot LeFonque,Breakfast At Denny's,42,0.76,0.65,7,-9.233,1,0.189,0.00805,0.524,0.0772,0.581,87.433,354640,4,HipHop,7474
Koralle,Keep It Stepping,42,0.579,0.668,6,-10.288,1,0.497,0.345,0.000851,0.212,0.575,78.322,180027,1,HipHop,7475
Welshly Arms,save me from the monster in my head,42,0.649,0.672,0,-6.191,1,0.0552,0.0092,0,0.0757,0.305,123.004,192976,4,Rock,7476
T.G. Sheppard,Party Time,42,0.586,0.535,5,-11.517,1,0.0274,0.527,0.0162,0.143,0.759,99.799,3.545116667,4,Country,7477
The Thermals,Here's Your Future,42,0.245,0.96,9,-3.465,1,0.216,0.0514,0.000101,0.0922,0.145,175.968,148867,4,Rock,7478
Slow Pulp,Track,42,0.427,0.666,0,-8.276,1,0.0318,0.0211,0.000557,0.203,0.526,164.96,214475,4,Indie Alt,7479
FALL or FLIGHT,Best Part of Me ,42,0.62,0.849,11,-6.582,0,0.0394,0.149,7.15E-06,0.109,0.891,149.998,221554,4,Pop,7480
HANNI,Talking To Myself In The Mirror,42,0.714,0.594,11,-8.379,1,0.0404,0.246,0.00388,0.0818,0.395,101.127,173465,4,Pop,7481
Dudu Tassa,◊ë◊°◊ï◊£ ◊û◊™◊®◊í◊ú◊ô◊ù ◊ú◊î◊õ◊ú,42,0.507,0.883,11,-4.465,0,0.0411,0.0179,5.25E-05,0.265,0.689,90.025,241640,4,Rock,7482
Rad Horror,Die Tonight,42,0.823,0.844,11,-4.953,0,0.249,0.0868,0,0.29,0.456,94.99,150316,4,Alt_Music,7483
Younger Hunger,Charlie Kaufman,42,0.712,0.629,6,-6.461,1,0.0365,0.0181,0,0.126,0.407,97.486,201973,4,Alt_Music,7484
Guitarras de Luna,Inolvidable,42,0.847,0.492,8,-11.104,1,0.0451,0.804,0.859,0.122,0.855,112.034,4.04155,4,Instrumental,7485
Ivan & Alyosha,Don't Lose Your Love,42,0.435,0.153,10,-11.536,1,0.0499,0.953,0.00155,0.11,0.326,182.647,3.42,4,Acoustic/Folk,7486
Eyal Golan,◊©◊ô◊©◊ô ◊ë◊¶◊î◊®◊ô◊ô◊ù,42,0.705,0.897,1,-4.751,0,0.0344,0.137,0,0.098,0.711,102.012,222320,4,Pop,7487
Ratboys,Go Outside,42,0.578,0.633,7,-7.552,1,0.0355,0.0869,0.00327,0.113,0.928,141.971,169067,3,Alt_Music,7488
Cold War Kids,So Tied Up,42,0.607,0.912,0,-4.122,0,0.0461,0.0488,0.000883,0.154,0.819,104.996,191027,4,Rock,7489
Jacquard Looms,MOTH,42,0.678,0.467,1,-11.192,1,0.0375,0.656,0.003,0.356,0.187,109.974,276000,4,Indie Alt,7490
The Parting Glass (feat. Darlingside),"Henry Jamison, Darlingside",42,0.432,0.183,7,-8.276,1,0.0368,0.736,0,0.104,0.319,131.848,2.858333333,3,Acoustic/Folk,7491
The Beta Band,Dry The Rain ,42,0.593,0.693,4,-8.576,1,0.0305,0.0283,0.084,0.172,0.749,150.489,363538,4,Indie Alt,7492
Little Richard,Tutti Frutti,42,0.491,0.719,5,-5.78,1,0.065,0.74,0,0.0518,0.933,184.918,2.43066667,4,Rock,7493
Aurelia,If I Go Do You Follow,42,0.636,0.201,11,-15.965,0,0.0506,0.97,0.944,0.101,0.434,82.955,3.953816667,4,Instrumental,7494
Marshall Crenshaw,"Crying, Waiting, Hoping",42,0.603,0.484,10,-12.79,1,0.0337,0.0926,0.00165,0.1,0.585,128.018,141000,4,Rock,7495
Elder,Illusory Motion,42,0.311,0.619,3,-9.076,1,0.0314,0.0377,0.894,0.109,0.241,79.92,593387,4,Rock,7496
Gene Loves Jezebel,Break the Chain,42,0.664,0.815,9,-6.839,0,0.0306,0.0025,5.16E-05,0.604,0.594,118.451,288400,4,Rock,7497
In Hearts Wake,Worldwide Suicide,42,0.391,0.997,1,-2.383,1,0.244,0.000329,0.0074,0.288,0.156,86.44,116500,4,Metal,7498
Reflections,Cicada,42,0.621,0.963,1,-4.547,1,0.133,0.00388,9.39E-05,0.444,0.101,95.041,181823,4,Metal,7499
The Sounds,No One Sleeps When I‚Äôm Awake,42,0.527,0.851,6,-4.117,1,0.0438,0.00156,1.52E-05,0.147,0.519,131.968,264307,4,Alt_Music,7500
"Johnny Duncan, Janie Fricke",Stranger,42,0.57,0.555,5,-9.147,1,0.0273,0.121,0,0.304,0.901,117.646,3.163116667,4,Country,7501
patchymate,Mirages,42,0.566,0.612,6,-4.672,1,0.106,0.0676,0,0.066,0.732,118.402,128607,4,Pop,7502
Eden Ben Zaken,◊™◊ñ◊ô◊ñ◊ï,42,0.732,0.904,8,-4.106,1,0.0492,0.146,3.07E-05,0.143,0.816,105.014,221827,4,Pop,7503
Chris Marshall,Tun Up,42,0.745,0.828,2,-4.041,0,0.0594,0.214,7.25E-05,0.0667,0.853,94.913,226867,4,Pop,7504
ABSOLUTE.,Convalesce ,42,0.57,0.804,8,-6.739,1,0.037,0.00611,0.784,0.114,0.0795,122.991,249148,4,Alt_Music,7505
Laura Marling,Devil's Resting Place,42,0.397,0.58,2,-12.208,0,0.0543,0.511,0.0285,0.0974,0.643,89.57,194480,4,Blues,7506
Pixey,Free to Live in Colour,42,0.553,0.74,9,-5.54,1,0.0363,0.0987,0,0.134,0.656,115.957,194313,4,Alt_Music,7507
Evergrey,Where August Mourns,42,0.37,0.963,2,-5.773,1,0.1,3.05E-05,0.000815,0.146,0.305,200.317,331907,4,Metal,7508
Bathory,Hades,42,0.26,0.922,11,-7.592,0,0.104,3.03E-06,0.914,0.0802,0.2,101.185,170000,4,Metal,7509
BVDLVD,WHATS UP?,42,0.5,0.967,1,1.355,1,0.446,0.159,0.000237,0.358,0.292,80.034,168160,4,Rock,7510
Eric B. & Rakim,Follow The Leader,42,0.787,0.623,10,-18.273,0,0.178,0.19,4.55E-06,0.107,0.818,109.906,336867,4,HipHop,7511
Afterglow,Ephemeral,42,0.54,0.934,4,-5.232,1,0.0612,3.26E-05,0.000261,0.405,0.494,115.061,246000,4,Metal,7512
Lanai String Section,Escapes within,42,0.212,0.0284,7,-25.232,0,0.0453,0.87,0.908,0.0815,0.0391,88.931,1.4818,4,Instrumental,7513
Combichrist,Hate Like Me,42,0.646,0.906,5,-3.848,0,0.0449,0.000172,0,0.28,0.625,125.944,255194,4,Metal,7514
Sucker,Madeline Kenney,42,0.511,0.674,9,-9.536,1,0.0274,0.117,0.0105,0.129,0.663,173.949,4.72285,4,Acoustic/Folk,7515
Jan Harbeck Quartet,Lighter Shades,42,0.508,0.162,7,-12.7,0,0.0302,0.928,0.418,0.101,0.38,71.541,5.804216667,4,Instrumental,7516
"Astronauts, etc.",Cherry Plum,42,0.667,0.659,4,-10.264,0,0.04,0.728,0.249,0.141,0.826,139.947,174857,4,Indie Alt,7517
Philip Sayce,Spirit,42,0.479,0.905,4,-6.606,0,0.0565,0.00076,0.00219,0.326,0.274,90.007,218088,4,Blues,7518
Angels & Airwaves,Euphoria,42,0.318,0.919,2,-2.433,1,0.0774,0.00771,0,0.115,0.38,88.981,264067,4,Rock,7519
Westside Gunn,The Hurt Business,42,0.528,0.816,7,-6.841,1,0.265,0.464,0,0.146,0.773,165.97,236837,4,HipHop,7520
Tor,Inkeri,42,0.659,0.73,11,-10.74,0,0.0368,0.0889,0.857,0.355,0.0795,99.987,202992,4,Alt_Music,7521
Erinrad Viker Sinfonietta,Appel et Réponse,42,0.151,0.197,0,-16.215,0,0.0424,0.607,0.152,0.126,0.0326,136.523,2.53875,3,Instrumental,7522
The Smashing Pumpkins,Spaceboy,42,0.363,0.32,0,-11.539,1,0.0384,0.0136,0.582,0.105,0.207,121.428,267307,4,Rock,7523
Dexter Gordon,Le Coiffeur,42,0.686,0.372,0,-12.663,1,0.0356,0.78,2.73E-05,0.101,0.536,118.562,7.04,4,Instrumental,7524
Robert Johnson,Come On In My Kitchen,42,0.556,0.0643,10,-15.305,0,0.175,0.927,2.37E-06,0.0991,0.283,81.673,172307,4,Blues,7525
Green-House,Nocturnal Bloom,42,0.439,0.0193,10,-20.404,1,0.0326,0.925,0.495,0.111,0.192,60.053,292000,4,Indie Alt,7526
Palmiyeler,Karbeyaz,42,0.674,0.63,6,-5.475,0,0.0253,0.52,0.0468,0.0934,0.714,97.033,242690,4,Rock,7527
Ivy Sole,HEAVY,42,0.538,0.768,6,-6.41,1,0.182,0.225,0,0.639,0.619,142.067,290850,4,HipHop,7528
Kiasmos,Blurred,42,0.0855,0.122,2,-18.526,1,0.0436,0.946,0.945,0.134,0.0372,85.44,284619,4,Alt_Music,7529
Ensiferum,"Rum, Women, Victory",42,0.351,0.984,11,-4.569,1,0.121,2.98E-05,0.0139,0.419,0.242,175.102,256280,4,Metal,7530
Boysetsfire,Empire,42,0.515,0.875,5,-3.061,1,0.065,0.0109,0,0.455,0.383,107.603,219360,4,Rock,7531
Zlatan,Gbeku,42,0.94,0.843,3,-1.854,0,0.167,0.168,0.00154,0.0536,0.856,112.06,234888,4,Pop,7532
The Subways,Fight,42,0.446,0.963,6,-5.972,1,0.0987,0.0612,0,0.323,0.727,165.028,161613,4,Rock,7533
Argonaut & Wasp,Dog Days,42,0.78,0.653,2,-7.085,1,0.0311,0.42,0.0316,0.0997,0.527,116.008,215293,4,Alt_Music,7534
The Yellow Diary,Marz,42,0.433,0.599,9,-7.293,1,0.0717,0.479,2.04E-06,0.12,0.338,71.798,3.70965,4,Acoustic/Folk,7535
Big Spring,Coming Down,42,0.355,0.872,3,-5.877,1,0.0644,5.28E-05,8.39E-05,0.2,0.208,76.037,242475,4,Rock,7536
spookyghostboy,yr face,42,0.464,0.576,9,-8.315,1,0.0343,0.477,0.968,0.118,0.0666,143.931,275172,4,Indie Alt,7537
Lou Phelps,Supersexe Freestyle,42,0.836,0.726,4,-5.066,0,0.182,0.119,0,0.105,0.902,144.995,227760,4,Alt_Music,7538
Mo Lowda & the Humble,Pearls,42,0.569,0.743,0,-6.947,0,0.0504,0.0492,0.00176,0.13,0.767,81.501,208402,4,Rock,7539
The Cold Stares,I Was A Fool,42,0.571,0.919,7,-6.568,1,0.0719,0.00171,0,0.227,0.321,121.01,203667,4,Rock,7540
Mbosso,Baikoko,42,0.783,0.891,5,-4.402,0,0.309,0.513,0,0.127,0.872,102.065,211912,4,Pop,7541
Jake Bugg,Trouble Town,42,0.628,0.926,11,-5.156,0,0.0603,0.386,0.0364,0.383,0.803,111.171,170093,4,Rock,7542
Nitin Sawhney,Homelands,42,0.4,0.576,2,-14.15,1,0.0386,0.354,0.097,0.438,0.538,106.103,6.037783333,4,Acoustic/Folk,7543
PUP,Rot,42,0.278,0.962,8,-5.284,0,0.112,0.00229,1.07E-05,0.32,0.322,169.921,201547,4,Alt_Music,7544
Poison The Well,Nerdy,42,0.367,0.811,9,-5.862,0,0.0912,1.29E-05,0,0.287,0.259,117.065,163239,5,Metal,7545
Allison Russell,Persephone,42,0.585,0.404,2,-8.188,1,0.0477,0.458,6.42E-06,0.121,0.43,125.267,262680,4,Alt_Music,7546
King Buffalo,Centurion,42,0.39,0.799,0,-9.313,0,0.047,0.00792,0.779,0.135,0.16,127.221,356825,4,Rock,7547
Zack Cokas,Y&R,42,0.95,0.449,10,-6.962,1,0.302,0.184,0,0.148,0.516,124.004,172006,4,HipHop,7548
Rise Against,Roadside,42,0.254,0.377,1,-8.518,0,0.0299,0.677,2.56E-06,0.135,0.177,60.449,201027,4,Rock,7549
Everything I had,Sun June,42,0.75,0.343,9,-11.318,1,0.0268,0.612,0.436,0.0893,0.198,104,4.111116667,4,Acoustic/Folk,7550
Trick Daddy,Take It to da House ,42,0.934,0.759,6,-5.873,0,0.185,0.0102,0,0.0818,0.927,123.857,227107,4,HipHop,7551
The One Hundred,Monster,42,0.496,0.896,1,-5.368,1,0.0904,0.00024,4.83E-06,0.161,0.343,179.936,215880,4,Metal,7552
Koralle,Trick Questions,42,0.697,0.383,8,-11.464,1,0.481,0.0937,0,0.113,0.51,86.84,179627,4,HipHop,7553
girlhouse,pretty girl in la,42,0.567,0.532,2,-9.171,1,0.0324,0.191,0.000269,0.143,0.196,122.987,214634,4,Alt_Music,7554
Inglorious,Messiah,42,0.489,0.945,0,-2.936,1,0.0668,0.000242,0.00166,0.357,0.388,164.982,235528,4,Metal,7555
Son Little,hey rose,42,0.851,0.565,5,-9.43,0,0.102,0.0716,0.000525,0.116,0.551,130.022,175938,4,Pop,7556
Posh Chocolates,Dancin' For 2,42,0.663,0.676,8,-9.954,1,0.0426,0.515,0.0153,0.179,0.312,113.975,181000,4,Indie Alt,7557
James Hype,Afraid,42,0.639,0.347,9,-7.217,0,0.0314,0.701,0,0.0985,0.291,119.821,152000,4,Pop,7558
Manntra,Barren King,42,0.596,0.857,4,-5.146,0,0.0269,0.000261,0.0689,0.234,0.5,102.062,155101,4,Metal,7559
Earshot,Get Away,42,0.284,0.852,1,-5.135,1,0.18,0.000975,0.00625,0.581,0.473,103.067,272107,5,Metal,7560
Nascent,Lock It Up,42,0.659,0.589,11,-9.924,0,0.184,0.409,6.74E-06,0.108,0.176,119.931,226866,4,HipHop,7561
Leah Blevins,Heart of Gold ,42,0.711,0.167,5,-13.319,0,0.0331,0.836,1.27E-06,0.1,0.476,82.842,1.76068333,4,Acoustic/Folk,7562
Within Destruction,No Way Out,42,0.287,0.991,10,-0.645,0,0.123,0.00657,0.00489,0.368,0.108,159.831,199747,4,Metal,7563
Eliad,◊ê◊ï◊®,42,0.707,0.52,1,-8.495,1,0.0419,0.137,0,0.131,0.597,92.969,224267,4,Pop,7564
Red Sun Rising,The Otherside,42,0.526,0.761,11,-6.151,1,0.0258,7.54E-05,0.907,0.109,0.282,100.057,216107,4,Rock,7565
Aests,DUCK GROOVE,42,0.914,0.752,3,-8.085,0,0.0866,0.000507,0.606,0.3,0.614,135.053,142498,4,Indie Alt,7566
Karma To Burn,Fifty Seven,42,0.282,0.963,11,-5.558,1,0.0584,0.000651,0.566,0.338,0.643,96.155,266124,4,Metal,7567
Klone,Yonder,42,0.566,0.577,4,-5.868,0,0.0292,0.00449,6.32E-05,0.386,0.217,109.938,452080,4,Metal,7568
Fortisakharof,◊†◊ô◊¶◊ï◊¶◊ï◊™,42,0.336,0.416,7,-12.956,1,0.0252,0.0443,0.022,0.163,0.166,99.716,434000,4,Rock,7569
Black Sabbath,Neon Knights,42,0.419,0.857,1,-11.931,1,0.0322,0.000508,0.0101,0.3,0.63,96.296,3.86155,4,Rock,7570
Ethan Tasch,Face Again,42,0.548,0.543,11,-7.309,1,0.0315,0.234,7.64E-06,0.107,0.584,80.979,134780,4,Indie Alt,7571
–ò—é–ª—å—Å–∫–∏–µ –î–Ω–∏,–ù–µ –¥–ª—è –º–µ–Ω—è,42,0.406,0.833,4,-8.578,0,0.0513,0.00227,0.857,0.154,0.263,159.944,248392,4,Indie Alt,7572
Kat Von D,Exorcism,42,0.464,0.943,4,-4.777,0,0.0338,0.00247,0.452,0.191,0.36,145.004,219056,4,Alt_Music,7573
Donbor,Against the Law,42,0.641,0.679,8,-6.358,0,0.03,0.00152,0.00586,0.0775,0.232,110.015,296727,4,Indie Alt,7574
Bahari,Wild Ones,42,0.686,0.286,11,-10.216,0,0.0261,0.791,1.18E-05,0.104,0.229,96.994,184253,4,Pop,7575
HVDES,Fallout,42,0.525,0.801,2,-5.294,0,0.0516,0.0155,0.0645,0.132,0.111,183.961,292174,4,Rock,7576
Candle,Buck Meek,42,0.645,0.355,4,-8.699,1,0.0287,0.665,0.0241,0.088,0.383,80.407,3.728566667,4,Acoustic/Folk,7577
Deaf Havana,Trigger,42,0.487,0.885,11,-3.989,0,0.0563,0.00487,0,0.166,0.454,143.093,180111,4,Rock,7578
HYUKOH,Help ,42,0.802,0.865,6,-7.231,0,0.0342,0.275,0.604,0.123,0.942,131.99,252281,4,Rock,7579
USS (Ubiquitous Synergy Seeker),Feel Alive,42,0.558,0.658,11,-7.661,1,0.0535,0.0298,0,0.135,0.519,122.031,226669,4,Rock,7580
Feuerschwanz,I See Fire,42,0.424,0.892,6,-5.65,0,0.0546,0.00895,0,0.344,0.444,75.996,295406,4,Metal,7581
Bobby Sessions,All We Got,42,0.739,0.668,7,-7.253,1,0.318,0.0539,0,0.0981,0.56,80.025,228505,4,HipHop,7582
Hermano,The Bottle,42,0.381,0.539,7,-6.761,1,0.0375,2.50E-05,0.723,0.125,0.499,127.424,282160,4,Rock,7583
LL Cool J,I Can't Live Without My Radio,42,0.764,0.508,10,-13.165,0,0.515,0.000347,0.00996,0.0917,0.862,179.257,327400,4,HipHop,7584
Passenger,Hell Or High Water,42,0.338,0.721,4,-5.735,0,0.0587,0.00182,2.03E-05,0.349,0.381,80.774,220468,4,Pop,7585
The Bride & The Bachelor,Magnolian,42,0.471,0.365,0,-11.809,1,0.0311,0.778,0.294,0.108,0.103,88.011,4.173333333,4,Acoustic/Folk,7586
kryptogram,Olvidar,42,0.793,0.789,6,-6.695,0,0.103,0.00969,0.211,0.141,0.807,129.979,348000,4,Indie Alt,7587
Har Mar Superstar,"Lady, You Shot Me",42,0.397,0.81,4,-5.495,1,0.0433,0.0147,0.025,0.168,0.459,110.876,181029,4,Pop,7588
Arik Einstein,◊ê◊ì◊ï◊ü ◊©◊ï◊ß◊ï,42,0.765,0.533,2,-13.167,1,0.029,0.496,6.67E-05,0.114,0.756,104.873,211000,4,Rock,7589
Stereo Honey,What Makes a Man,42,0.489,0.757,8,-6.781,0,0.0341,0.188,0.129,0.19,0.123,132.002,213606,4,Indie Alt,7590
Make Them Suffer,Uncharted,42,0.493,0.907,0,-4.058,1,0.0716,0.000133,0.00438,0.131,0.258,120.047,292501,4,Metal,7591
Lewis Del Mar,Stealing ,42,0.707,0.897,5,-6.16,1,0.0574,0.107,0.000965,0.215,0.507,122.999,229280,4,Indie Alt,7592
Steve Howell,Kansas City Blues,42,0.584,0.276,11,-12.256,0,0.0481,0.913,0.000562,0.113,0.398,79.576,187544,4,Blues,7593
Mohammed Rafi,O Meri Mehbooba Mehbooba Mehbooba,42,0.533,0.671,2,-9.165,1,0.0481,0.709,0,0.15,0.714,98.368,6.451116667,4,Bollywood,7594
Ivy Sole,KISMET,42,0.651,0.536,2,-9.922,1,0.331,0.245,1.12E-05,0.0939,0.589,79.982,216595,4,HipHop,7595
Baby Queen,These Drugs,42,0.555,0.606,11,-5.806,1,0.0294,0.00882,5.59E-06,0.118,0.147,93.016,242045,4,Pop,7596
Babyshambles,Killamangiro,42,0.21,0.898,7,-4.238,1,0.109,0.0354,0.00224,0.222,0.421,217.416,193027,4,Alt_Music,7597
Courtney Pine,How Many More,42,0.403,0.307,5,-13.426,1,0.0357,0.799,0.124,0.143,0.371,119.845,6.4575,4,Instrumental,7598
–£–≤—É–ª–∞,–ü—É–ª—å—Å,42,0.314,0.724,9,-3.169,0,0.0334,0.0225,0.87,0.108,0.449,149.681,171038,4,Indie Alt,7599
Hanan Ben Ari,◊û◊û◊ö ◊¢◊ì ◊ê◊ú◊ô◊ô,42,0.691,0.381,0,-7.103,0,0.0341,0.573,0,0.21,0.479,78.02,186500,4,Pop,7600
